,mass,redshift,x,y,z,radius,temp,t_id,id,d_id,is_sf,is_sf_first,mm_prog_id,time,dm,dt,dmdt,dyn_heating
6146,40880.59375,18.00057029724121,0.2254299968481063,0.2132299989461898,0.4429099857807159,0.0007460000342689,220.686565611448,469888.0,269651.0,339268.0,0,0,209151.0,196.0817890892979,417.91015625,14.511235540830228,28.799074694510143,1.0197732457261439e-30
6147,40462.68359375,19.0,0.2260099947452545,0.2128800004720688,0.4426400065422058,0.0007430000114254,230.70699963353985,469888.0,209151.0,269651.0,0,0,158169.0,181.57055354846767,8999.998046875,12.807605791256492,702.7072970202695,2.628130521699907e-29
6148,31462.685546875,19.99958038330078,0.2264900058507919,0.2125300019979477,0.442440003156662,0.0006830000784248,204.8327146394497,469888.0,158169.0,209151.0,0,0,-1.0,168.76294775721118,,,,0.0
6149,85104.4765625,15.0,0.4055899977684021,0.1350200027227401,0.1868599951267242,0.0009520000894553,302.995123807101,493240.0,493240.0,-1.0,0,0,430299.0,253.74185883223876,19656.71875,22.07396242885136,890.4934405572809,2.079602532054032e-29
6150,65447.7578125,16.001020431518555,0.4072099924087524,0.1339800059795379,0.1873500049114227,0.0008720000041648,270.2374424246745,493240.0,430299.0,493240.0,0,0,364634.0,231.6678964033874,17567.1640625,18.987911605947204,925.1762082670423,2.505772183202992e-29
6151,47880.59375,16.998559951782227,0.4085699915885925,0.13332000374794,0.1878699958324432,0.0007860000478103,232.28052007553487,493240.0,364634.0,430299.0,0,0,291454.0,212.6799847974402,8880.59375,16.5981957081423,535.0336811394262,1.7025534818157797e-29
6152,39000.0,18.00057029724121,0.4097599983215332,0.132750004529953,0.1883700042963028,0.0007340000593103,213.8655517939013,493240.0,291454.0,364634.0,0,0,-1.0,196.0817890892979,,,,0.0
6153,84985.0703125,15.0,0.3849399983882904,0.3203099966049194,0.0720399990677833,0.0009520000894553,302.7116711855827,503345.0,503345.0,-1.0,0,0,440952.0,253.74185883223876,19223.875,22.07396242885136,870.884648008361,2.0347616366871344e-29
6154,65761.1953125,16.001020431518555,0.3857400119304657,0.3184300065040588,0.0701100006699562,0.0008740000776015,271.09956147302586,503345.0,440952.0,503345.0,0,0,375594.0,231.6678964033874,12865.67578125,18.987911605947204,677.5719230344606,1.8322338250233533e-29
6155,52895.51953125,16.998559951782227,0.3863100111484527,0.3168599903583526,0.0685300007462501,0.0008120000129565,248.22892144809063,503345.0,375594.0,440952.0,0,0,300661.0,212.6799847974402,13373.1328125,16.5981957081423,805.6979835428598,2.4801168804954557e-29
6156,39522.38671875,18.00057029724121,0.3869099915027618,0.3153800070285797,0.067050002515316,0.0007370000239461,215.7710696197259,503345.0,300661.0,375594.0,0,0,-1.0,196.0817890892979,,,,0.0
6157,84895.515625,15.0,0.0564999990165233,0.4800600111484527,0.0706000030040741,0.0009510000236332,302.49895848636845,473416.0,473416.0,-1.0,0,0,409380.0,253.74185883223876,30955.21875,22.07396242885136,1402.340828012852,3.277623690378972e-29
6158,53940.296875,16.001020431518555,0.0553800016641616,0.4803699851036072,0.0706999972462654,0.0008180000586435,237.5515584223109,473416.0,409380.0,473416.0,0,0,343113.0,231.6678964033874,10761.1953125,18.987911605947204,566.739277906133,1.6371717509382093e-29
6159,43179.1015625,16.998559951782227,0.0544699989259243,0.4804500043392181,0.0708599984645843,0.000759000016842,216.81476699054096,473416.0,343113.0,409380.0,0,0,272981.0,212.6799847974402,8895.51953125,16.5981957081423,535.9329223287971,1.7651924914652687e-29
6160,34283.58203125,18.00057029724121,0.0536600016057491,0.4806199967861175,0.0709099993109703,0.0007030000560916,196.25552206363196,473416.0,272981.0,343113.0,0,0,-1.0,196.0817890892979,,,,0.0
6161,84895.515625,15.0,0.1450999975204467,0.4026600122451782,0.4214699864387512,0.0009510000236332,302.49895848636845,486467.0,486467.0,-1.0,0,0,423118.0,253.74185883223876,31373.12890625,22.07396242885136,1421.2730952755605,3.321873167006399e-29
6162,53522.38671875,16.001020431518555,0.1433899998664856,0.4027099907398224,0.4216899871826172,0.0008160000434145,236.32299470932688,486467.0,423118.0,486467.0,0,0,357229.0,231.6678964033874,13582.08984375,18.987911605947204,715.3019313348791,2.0716972321123216e-29
6163,39940.296875,16.998559951782227,0.1419599950313568,0.4028500020503998,0.421860009431839,0.0007400000467896,205.8325168741826,486467.0,357229.0,423118.0,0,0,285149.0,212.6799847974402,8268.65625,16.5981957081423,498.165969084446,1.6840040466649697e-29
6164,31671.640625,18.00057029724121,0.1407600045204162,0.4030100107192993,0.4220399856567383,0.0006850000354461,186.15647161724192,486467.0,285149.0,357229.0,0,0,-1.0,196.0817890892979,,,,0.0
6165,84776.1171875,15.0,0.0306000001728534,0.1368200033903122,0.2180200070142746,0.0009510000236332,302.2152733341105,464491.0,464491.0,-1.0,0,0,399929.0,253.74185883223876,18910.4453125,22.07396242885136,856.6855802827432,2.0032295712352986e-29
6166,65865.671875,16.001020431518555,0.0296599995344877,0.136680006980896,0.2186499983072281,0.0008740000776015,271.3866140099896,464491.0,399929.0,464491.0,0,0,333372.0,231.6678964033874,17149.25390625,18.987911605947204,903.1669338969685,2.4409770923165674e-29
6167,48716.41796875,16.998559951782227,0.0286599993705749,0.1363999992609024,0.2191099971532821,0.0007900000782683,234.9759180331272,464491.0,333372.0,399929.0,0,0,264657.0,212.6799847974402,16835.822265625,16.5981957081423,1014.3164089435415,3.209133889031832e-29
6168,31880.595703125,18.00057029724121,0.0279900003224611,0.1363299936056137,0.2197400033473968,0.0006860000430606,186.9743560008692,464491.0,264657.0,333372.0,0,0,-1.0,196.0817890892979,,,,0.0
6169,84776.1171875,15.0,0.2260300070047378,0.1793199926614761,0.3909499943256378,0.0009510000236332,302.2152733341105,469740.0,469740.0,-1.0,0,0,-1.0,253.74185883223876,,,,0.0
6170,84776.1171875,15.0,0.3861100077629089,0.3176999986171722,0.0884599983692169,0.0009510000236332,302.2152733341105,503734.0,503734.0,-1.0,0,0,441371.0,253.74185883223876,9611.9375,22.07396242885136,435.4423240041805,1.018215971050549e-29
6171,75164.1796875,16.001020431518555,0.3866400122642517,0.3168599903583526,0.0881000012159347,0.0009130000253207,296.362288034816,503734.0,441371.0,503734.0,0,0,376029.0,231.6678964033874,-3238.8046875,18.987911605947204,-170.57192779881984,0.0
6172,78402.984375,16.998559951782227,0.3871099948883056,0.316100001335144,0.0877500027418136,0.0009260000661015,322.6969318437324,503734.0,376029.0,441371.0,0,0,301087.0,212.6799847974402,4597.015625,16.5981957081423,276.95875538718457,7.477281297472593e-30
6173,73805.96875,18.00057029724121,0.3875100016593933,0.3154000043869018,0.0874300003051757,0.0009080000454559,327.2091239010247,503734.0,301087.0,376029.0,0,0,235287.0,196.0817890892979,10447.76171875,14.511235540830228,719.9774057386884,2.093722721240946e-29
6174,63358.20703125,19.0,0.3879199922084808,0.3147999942302704,0.0870999991893768,0.000862999993842,311.0949231142129,503734.0,235287.0,301087.0,0,0,179098.0,181.57055354846767,11194.03125,12.807605791256492,874.0143499452452,2.814977880097081e-29
6175,52164.17578125,19.99958038330078,0.3882400095462799,0.3142400085926056,0.0867900028824806,0.0008090000483207,286.93511985632216,503734.0,179098.0,235287.0,0,0,132895.0,168.76294775721118,13059.69921875,11.350404355654462,1150.5933013077208,4.1514477621110265e-29
6176,39104.4765625,20.997360229492188,0.3885299861431122,0.3137399852275848,0.0865299999713897,0.0007350000669248,248.0337356293999,503734.0,132895.0,179098.0,0,0,96238.0,157.41254340155672,8791.044921875,10.170670546238483,864.3525401701539,3.5961812162004314e-29
6177,30313.431640625,21.99907875061035,0.3888800144195556,0.3134100139141083,0.0862800031900405,0.0006750000175088,218.8371821462745,503734.0,96238.0,132895.0,0,0,-1.0,147.24187285531823,,,,0.0
6178,84567.1640625,15.0,0.2226399928331375,0.3836300075054168,0.135450005531311,0.0009500000160187,301.7184674728652,480394.0,480394.0,-1.0,0,0,416717.0,253.74185883223876,18492.5390625,22.07396242885136,837.7534899819198,1.960571794113772e-29
6179,66074.625,16.001020431518555,0.2233400046825409,0.3830099999904632,0.1355099976062774,0.0008750000270083,271.9602761300339,480394.0,416717.0,480394.0,0,0,350647.0,231.6678964033874,14850.74609375,18.987911605947204,782.1158220000665,2.1115832895002798e-29
6180,51223.87890625,16.998559951782227,0.2239100039005279,0.3824900090694427,0.1355500072240829,0.0008040000684559,242.97117788690565,480394.0,350647.0,416717.0,0,0,279379.0,212.6799847974402,11179.10546875,16.5981957081423,673.5132941748634,2.0955346569621782e-29
6181,40044.7734375,18.00057029724121,0.2242099940776825,0.381989985704422,0.1356399953365326,0.0007400000467896,217.6681944856124,480394.0,279379.0,350647.0,0,0,-1.0,196.0817890892979,,,,0.0
6182,84477.609375,15.0,0.273389995098114,0.3919000029563904,0.3355900049209595,0.0009500000160187,301.5054254412634,517516.0,517516.0,-1.0,0,0,456037.0,253.74185883223876,23014.92578125,22.07396242885136,1042.6277500213905,2.4408954297209935e-29
6183,61462.68359375,16.001020431518555,0.2742800116539001,0.3919200003147125,0.336650013923645,0.0008540000417269,259.1532651474324,517516.0,456037.0,517516.0,0,0,391211.0,231.6678964033874,8880.59765625,18.987911605947204,467.6974403793047,1.293530096612032e-29
6184,52582.0859375,16.998559951782227,0.2750999927520752,0.3919999897480011,0.3375599980354309,0.000811000005342,247.24736829777655,517516.0,391211.0,456037.0,0,0,314494.0,212.6799847974402,1776.1171875,16.5981957081423,107.00664209114728,3.300433459885124e-30
6185,50805.96875,18.00057029724121,0.275979995727539,0.3919799923896789,0.3384400010108948,0.0008020000532269,255.09831351471996,517516.0,314494.0,391211.0,0,0,246841.0,196.0817890892979,1149.25390625,14.511235540830228,79.19752270689474,2.608379787469415e-30
6186,49656.71484375,19.0,0.27674001455307,0.3919500112533569,0.3393299877643585,0.0007950000581331,264.4496487354125,517516.0,246841.0,314494.0,0,0,188716.0,181.57055354846767,7940.296875,12.807605791256492,619.9673072714878,2.1657093769422955e-29
6187,41716.41796875,19.99958038330078,0.2774600088596344,0.3919999897480011,0.3401400148868561,0.0007510000141337,247.21422421264495,517516.0,188716.0,246841.0,0,0,-1.0,168.76294775721118,,,,0.0
6188,84253.7265625,15.0,0.4859000146389007,0.4984399974346161,0.4734300076961517,0.0009490000666119,300.9724907188924,515586.0,515586.0,-1.0,0,0,454002.0,253.74185883223876,12328.359375,22.07396242885136,558.5023266546132,1.3086666904917994e-29
6189,71925.3671875,16.001020431518555,0.4850099980831146,0.4984900057315826,0.4734399914741516,0.0009000000427477,287.78648642244866,515586.0,454002.0,515586.0,0,0,389128.0,231.6678964033874,11716.4140625,18.987911605947204,617.0459556400242,1.6194673540626036e-29
6190,60208.953125,16.998559951782227,0.4842000007629394,0.4984300136566162,0.4734899997711181,0.0008480000542476,270.6120706697469,515586.0,389128.0,454002.0,0,0,312771.0,212.6799847974402,8253.73046875,16.5981957081423,497.2667278950751,1.4660266607497508e-29
6191,51955.22265625,18.00057029724121,0.4835700094699859,0.4984200000762939,0.4735400080680847,0.0008080000407062,258.93091280754163,515586.0,312771.0,389128.0,0,0,245494.0,196.0817890892979,5850.74609375,14.511235540830228,403.1873149111094,1.3180379962775653e-29
6192,46104.4765625,19.0,0.4830299913883209,0.4984099864959717,0.4735899865627289,0.0007760000880807,251.6825236427549,515586.0,245494.0,312771.0,0,0,187709.0,181.57055354846767,6791.046875,12.807605791256492,530.2354698983722,1.898650897888623e-29
6193,39313.4296875,19.99958038330078,0.4824300110340118,0.4984000027179718,0.4736300110816955,0.0007360000163316,237.62714817428815,515586.0,187709.0,245494.0,0,0,140020.0,168.76294775721118,7223.87890625,11.350404355654462,636.4424279432178,2.5233681961685908e-29
6194,32089.55078125,20.997360229492188,0.4818899929523468,0.4983499944210052,0.4736799895763397,0.0006880000582896,217.40467130735527,515586.0,140020.0,187709.0,0,0,-1.0,157.41254340155672,,,,0.0
6195,84149.25,15.0,0.1425199955701828,0.3841600120067596,0.2822000086307525,0.0009480000589974,300.7236263342518,484782.0,484782.0,-1.0,0,0,421318.0,253.74185883223876,32089.55078125,22.07396242885136,1453.728612825215,3.4077444332401753e-29
6196,52059.69921875,16.001020431518555,0.1421100050210952,0.384770005941391,0.2818799912929535,0.0008080000407062,231.99757882761796,484782.0,421318.0,484782.0,0,0,-1.0,231.6678964033874,,,,0.0
6197,84044.7734375,15.0,0.2022300064563751,0.4251999855041504,0.4907599985599518,0.0009480000589974,300.47465893287585,486375.0,486375.0,-1.0,0,0,423021.0,253.74185883223876,10552.2421875,22.07396242885136,478.04023502857325,1.1210577096475965e-29
6198,73492.53125,16.001020431518555,0.2020400017499923,0.4260300099849701,0.4907900094985962,0.0009070000378414,291.9517872663029,486375.0,423021.0,486375.0,0,0,357129.0,231.6678964033874,13701.48828125,18.987911605947204,721.5900603286228,1.8802900730582455e-29
6199,59791.04296875,16.998559951782227,0.2019200026988983,0.4268499910831451,0.4907400012016296,0.0008460000390186,269.35840850541643,486375.0,357129.0,423021.0,0,0,285062.0,212.6799847974402,19223.87890625,16.5981957081423,1158.1908807605917,3.422480069399167e-29
6200,40567.1640625,18.00057029724121,0.2020699977874755,0.4277600049972534,0.4906899929046631,0.0007440000772476,219.5571190153627,486375.0,285062.0,357129.0,0,0,-1.0,196.0817890892979,,,,0.0
6201,83940.296875,15.0,0.1618199944496154,0.2969099879264831,0.2571600079536438,0.0009480000589974,300.2255883439786,480569.0,480569.0,-1.0,0,0,416909.0,253.74185883223876,17761.1953125,22.07396242885136,804.6219780317086,1.8877108547333253e-29
6202,66179.1015625,16.001020431518555,0.1615500003099441,0.2962700128555298,0.2564499974250793,0.0008750000270083,272.2468863399868,480569.0,416909.0,480569.0,0,0,350840.0,231.6678964033874,16417.91015625,18.987911605947204,864.6506523185913,2.333184627480329e-29
6203,49761.19140625,16.998559951782227,0.161420002579689,0.2955999970436096,0.2558299899101257,0.0007960000657476,238.32356176959493,480569.0,350840.0,416909.0,0,0,279554.0,212.6799847974402,14208.953125,16.5981957081423,856.0540780965579,2.6893281007581643e-29
6204,35552.23828125,18.00057029724121,0.1612800061702728,0.2951500117778778,0.2551800012588501,0.0007120000664144,201.06773396722485,480569.0,279554.0,350840.0,0,0,-1.0,196.0817890892979,,,,0.0
6205,83731.34375,15.0,0.1515199989080429,0.2192499935626983,0.0125799998641014,0.0009470000513829,299.72715765051373,457721.0,457721.0,-1.0,0,0,392691.0,253.74185883223876,30626.8671875,22.07396242885136,1387.4657658866777,3.2578170272925346e-29
6206,53104.4765625,16.001020431518555,0.1509200036525726,0.219539999961853,0.0115200001746416,0.0008130000787787,235.09122920207528,457721.0,392691.0,457721.0,0,0,325886.0,231.6678964033874,15373.1328125,18.987911605947204,809.6273635319105,2.3510228522341835e-29
6207,37731.34375,16.998559951782227,0.1504800021648407,0.219650000333786,0.0105400001630187,0.000726000056602,198.1715452542872,457721.0,325886.0,392691.0,0,0,-1.0,212.6799847974402,,,,0.0
6208,83731.34375,15.0,0.1649899929761886,0.1480100005865097,0.0790100023150444,0.0009470000513829,299.72715765051373,461593.0,461593.0,-1.0,0,0,396795.0,253.74185883223876,7835.8203125,22.07396242885136,354.98023237814056,8.335057151155843e-30
6209,75895.5234375,16.001020431518555,0.1655299961566925,0.1483100056648254,0.0789000019431114,0.0009160000481642,298.2815909858008,461593.0,396795.0,461593.0,0,0,330122.0,231.6678964033874,15328.36328125,18.987911605947204,807.2695723129974,2.0811110347950592e-29
6210,60567.16015625,16.998559951782227,0.1660899966955185,0.1483500003814697,0.0787300020456314,0.0008500000694766,271.68434240758404,461593.0,330122.0,396795.0,0,0,261635.0,212.6799847974402,15343.28125,16.5981957081423,924.3945257539832,2.7198887594926477e-29
6211,45223.87890625,18.00057029724121,0.1666000038385391,0.1483799964189529,0.0785600021481514,0.0007710000500082,236.05306562860127,461593.0,261635.0,330122.0,0,0,-1.0,196.0817890892979,,,,0.0
6212,83731.34375,15.0,0.2170100063085556,0.4359399974346161,0.2157900035381317,0.0009470000513829,299.72715765051373,478235.0,478235.0,-1.0,0,0,414454.0,253.74185883223876,17865.671875,22.07396242885136,809.3550006069145,1.9003931966685532e-29
6213,65865.671875,16.001020431518555,0.2174199968576431,0.4358499944210052,0.2169899940490722,0.0008740000776015,271.3866140099896,478235.0,414454.0,478235.0,0,0,348338.0,231.6678964033874,15164.1796875,18.987911605947204,798.62282920837,2.1584271504353633e-29
6214,50701.4921875,16.998559951782227,0.2178300023078918,0.4356899857521057,0.2180899977684021,0.0008010000456124,241.31645654975455,478235.0,348338.0,414454.0,0,0,277520.0,212.6799847974402,20388.060546875,16.5981957081423,1228.329928467681,3.834843193897638e-29
6215,30313.431640625,18.00057029724121,0.2180999964475631,0.4354299902915954,0.2188500016927719,0.0006750000175088,180.79559282876855,478235.0,277520.0,348338.0,0,0,-1.0,196.0817890892979,,,,0.0
6216,83522.3828125,15.0,0.1236400008201599,0.2015700042247772,0.1055499985814094,0.0009460000437684,299.22827068004614,466371.0,466371.0,-1.0,0,0,401933.0,253.74185883223876,23402.98046875,22.07396242885136,1060.207497597331,2.4914776541449998e-29
6217,60119.40234375,16.001020431518555,0.1223900020122528,0.2020300030708313,0.1065199971199035,0.0008480000542476,255.3634741255487,466371.0,401933.0,466371.0,0,0,335448.0,231.6678964033874,23940.30078125,18.987911605947204,1260.8180024259043,3.512876672419855e-29
6218,36179.1015625,16.998559951782227,0.121019996702671,0.2024900019168853,0.1073200032114982,0.0007160000386647,192.6984855862918,466371.0,335448.0,401933.0,0,0,-1.0,212.6799847974402,,,,0.0
6219,83522.3828125,15.0,0.2585200071334839,0.3383899927139282,0.3488200008869171,0.0009460000437684,299.22827068004614,515853.0,515853.0,-1.0,0,0,454291.0,253.74185883223876,24671.63671875,22.07396242885136,1117.680470747898,2.626538600843094e-29
6220,58850.74609375,16.001020431518555,0.2603699862957001,0.3381800055503845,0.3497900068759918,0.0008420000667683,251.7582147688993,515853.0,454291.0,515853.0,0,0,389426.0,231.6678964033874,9925.375,18.987911605947204,522.7207291659854,1.466789453196675e-29
6221,48925.37109375,16.998559951782227,0.2621099948883056,0.3379999995231628,0.3505299985408783,0.0007920000352896,235.6473380194683,515853.0,389426.0,454291.0,0,0,313032.0,212.6799847974402,7208.953125,16.5981957081423,434.32149203203,1.3721642769471509e-29
6222,41716.41796875,18.00057029724121,0.2636699974536896,0.3378199934959411,0.351170003414154,0.0007510000141337,223.6844343432305,515853.0,313032.0,389426.0,0,0,245714.0,196.0817890892979,10671.642578125,14.511235540830228,735.4055103094581,2.586556750757893e-29
6223,31044.775390625,19.0,0.2651799917221069,0.3377200067043304,0.3520599901676178,0.0006800000555813,193.35259841392443,515853.0,245714.0,313032.0,0,0,-1.0,181.57055354846767,,,,0.0
6224,83417.90625,15.0,0.156479999423027,0.3009999990463257,0.3420499861240387,0.0009460000437684,298.9787023327695,485073.0,485073.0,-1.0,0,0,421624.0,253.74185883223876,16925.375,22.07396242885136,766.7574435062916,1.8026248204305622e-29
6225,66492.53125,16.001020431518555,0.1554999947547912,0.3009000122547149,0.3422499895095825,0.0008770000422373,273.10578972912145,485073.0,421624.0,485073.0,0,0,355671.0,231.6678964033874,14955.21875,18.987911605947204,787.617883438844,2.1219736562875457e-29
6226,51537.3125,16.998559951782227,0.1547099947929382,0.3008899986743927,0.3425300121307373,0.0008050000178627,243.9613185644689,485073.0,355671.0,421624.0,0,0,283719.0,212.6799847974402,10656.71875,16.5981957081423,642.0407939142633,1.9935549255462995e-29
6227,40880.59375,18.00057029724121,0.1539099961519241,0.3008300065994262,0.3427000045776367,0.0007460000342689,220.686565611448,485073.0,283719.0,355671.0,0,0,220780.0,196.0817890892979,9835.818359375,14.511235540830228,677.8070917324704,2.4001102300831287e-29
6228,31044.775390625,19.0,0.1532099992036819,0.3007799983024597,0.3428600132465362,0.0006800000555813,193.35259841392443,485073.0,220780.0,283719.0,0,0,-1.0,181.57055354846767,,,,0.0
6229,83313.4296875,15.0,0.3159100115299225,0.3519099950790405,0.1975100040435791,0.0009450000361539,298.7290090129822,509275.0,509275.0,-1.0,0,0,447226.0,253.74185883223876,26134.328125,22.07396242885136,1183.9436716102052,2.784580669760558e-29
6230,57179.1015625,16.001020431518555,0.3156200051307678,0.3522500097751617,0.1976699978113174,0.0008340000058524,246.96793392624932,509275.0,447226.0,509275.0,0,0,382075.0,231.6678964033874,17238.8046875,18.987911605947204,907.8831335037727,2.5721694023590397e-29
6231,39940.296875,16.998559951782227,0.3153699934482574,0.3527300059795379,0.197840005159378,0.0007400000467896,205.8325168741826,509275.0,382075.0,447226.0,0,0,-1.0,212.6799847974402,,,,0.0
6232,83208.953125,15.0,0.2214599996805191,0.3932999968528747,0.1129399985074997,0.0009450000361539,298.479211296178,476868.0,476868.0,-1.0,0,0,412983.0,253.74185883223876,22253.73046875,22.07396242885136,1008.1438953462962,2.3720996717625493e-29
6233,60955.22265625,16.001020431518555,0.2221599966287613,0.3928599953651428,0.1123600006103515,0.0008520000264979,257.7248415765953,476868.0,412983.0,476868.0,0,0,346802.0,231.6678964033874,23522.38671875,18.987911605947204,1238.808522332838,3.4357054366702495e-29
6234,37432.8359375,16.998559951782227,0.2227499932050705,0.3924199938774109,0.1119199991226196,0.0007239999831654,197.12494567514847,476868.0,346802.0,412983.0,0,0,-1.0,212.6799847974402,,,,0.0
6235,83000.0,15.0,0.3188999891281128,0.3838399946689605,0.2459499984979629,0.0009440000285394,297.979301971753,512663.0,512663.0,-1.0,0,0,450831.0,253.74185883223876,-48089.546875,22.07396242885136,-2178.5643166695554,0.0
6236,131089.546875,16.001020431518555,0.3179500102996826,0.3844799995422363,0.2456800043582916,0.001098999986425,429.3990197182071,512663.0,450831.0,512663.0,0,0,-1.0,231.6678964033874,,,,0.0
6237,82791.0390625,15.0,0.1220199987292289,0.2012999951839447,0.1065400019288063,0.0009430000791326,297.4789729548201,466370.0,466370.0,-1.0,0,0,401931.0,253.74185883223876,7835.8203125,22.07396242885136,354.98023237814056,8.366493692061583e-30
6238,74955.21875,16.001020431518555,0.1201900020241737,0.2017299979925155,0.1070699989795684,0.0009120000177063,295.8127740707614,466370.0,401931.0,466370.0,0,0,335446.0,231.6678964033874,15044.7734375,18.987911605947204,792.3342887686409,2.0511143701723411e-29
6239,59910.4453125,16.998559951782227,0.1186899989843368,0.2020799964666366,0.1075699999928474,0.0008470000466331,269.7168986231857,466370.0,335446.0,401931.0,0,0,-1.0,212.6799847974402,,,,0.0
6240,82582.0859375,15.0,0.1054000034928321,0.0399800017476081,0.0005099999834783,0.0009420000133104,296.9782436606825,459706.0,459706.0,-1.0,0,0,394781.0,253.74185883223876,23940.296875,22.07396242885136,1084.5491357595718,2.558317237055021e-29
6241,58641.7890625,16.001020431518555,0.1049100011587143,0.0400299988687038,0.4998500049114227,0.0008410000591538,251.1619292197831,459706.0,394781.0,459706.0,0,0,328018.0,231.6678964033874,20910.4453125,18.987911605947204,1101.2504032276324,3.093848602448706e-29
6242,37731.34375,16.998559951782227,0.1044500023126602,0.0399900004267692,0.4993900060653686,0.000726000056602,198.1715452542872,459706.0,328018.0,394781.0,0,0,-1.0,212.6799847974402,,,,0.0
6243,82373.1328125,15.0,0.0351700000464916,0.0096199996769428,0.0702100023627281,0.0009420000133104,296.4770710291356,458072.0,458072.0,-1.0,0,0,393078.0,253.74185883223876,18805.97265625,22.07396242885136,851.9527346694224,2.0113488789939113e-29
6244,63567.16015625,16.001020431518555,0.0339599996805191,0.0099299997091293,0.0705099999904632,0.0008640000596642,265.0356108059164,458072.0,393078.0,458072.0,0,0,326281.0,231.6678964033874,22582.0859375,18.987911605947204,1189.2875007079274,3.2525550341494296e-29
6245,40985.07421875,16.998559951782227,0.032889999449253,0.0103000001981854,0.0708499997854232,0.0007460000342689,209.40655004476412,458072.0,326281.0,393078.0,0,0,-1.0,212.6799847974402,,,,0.0
6246,82373.1328125,15.0,0.2502300143241882,0.3236300051212311,0.4685800075531006,0.0009420000133104,296.4770710291356,516188.0,516188.0,-1.0,0,0,454650.0,253.74185883223876,17761.1953125,22.07396242885136,804.6219780317086,1.8996071585542927e-29
6247,64611.9375,16.001020431518555,0.2510699927806854,0.3231599926948547,0.4676699936389923,0.0008680000319145,267.93175641229016,516188.0,454650.0,516188.0,0,0,389796.0,231.6678964033874,22268.65625,18.987911605947204,1172.7806992226167,3.190028882765539e-29
6248,42343.28125,16.998559951782227,0.2525799870491028,0.3228900134563446,0.4669899940490722,0.0007540000369772,214.00773731850452,516188.0,389796.0,454650.0,0,0,313352.0,212.6799847974402,12134.326171875,16.5981957081423,731.062965230761,2.42362893128889e-29
6249,30208.955078125,18.00057029724121,0.2537899911403656,0.3226000070571899,0.4666100144386291,0.000674000068102,180.379933262406,516188.0,313352.0,389796.0,0,0,-1.0,196.0817890892979,,,,0.0
6250,82268.65625,15.0,0.1458400040864944,0.4062100052833557,0.0413400009274482,0.0009410000056959,296.2263258193978,473283.0,473283.0,-1.0,0,0,409243.0,253.74185883223876,-731.34375,22.07396242885136,-33.13151195021111,0.0
6251,83000.0,16.001020431518555,0.1443299949169159,0.4063099920749664,0.0405500009655952,0.0009440000285394,316.6171129679279,473283.0,409243.0,473283.0,0,0,342972.0,231.6678964033874,30313.43359375,18.987911605947204,1596.459590861774,3.9946671739862e-29
6252,52686.56640625,16.998559951782227,0.1428299993276596,0.4066500067710876,0.0399699993431568,0.000811000005342,247.5747733663164,473283.0,342972.0,409243.0,0,0,272859.0,212.6799847974402,14805.97265625,16.5981957081423,892.0230196458572,2.749469675193767e-29
6253,37880.59375,18.00057029724121,0.1415300071239471,0.4070999920368194,0.0394200012087821,0.000726000056602,209.7533683317177,473283.0,272859.0,342972.0,0,0,-1.0,196.0817890892979,,,,0.0
6254,82164.1796875,15.0,0.1143300011754036,0.0693899989128112,0.0443300008773803,0.0009410000056959,295.9754744411833,460211.0,460211.0,-1.0,0,0,395325.0,253.74185883223876,32611.94140625,22.07396242885136,1477.3940796250142,3.490888153339047e-29
6255,49552.23828125,16.001020431518555,0.1142000034451484,0.069190002977848,0.0449500009417533,0.0007950000581331,224.48699222082968,460211.0,395325.0,460211.0,0,0,-1.0,231.6678964033874,,,,0.0
6256,82059.6953125,15.0,0.0551300011575222,0.3415899872779846,0.2720800042152405,0.0009400000562891,295.7244958420944,484524.0,484524.0,-1.0,0,0,421050.0,253.74185883223876,12432.8359375,22.07396242885136,563.235349229819,1.3314157253588084e-29
6257,69626.859375,16.001020431518555,0.0542399995028972,0.3420200049877167,0.2721999883651733,0.0008900000248104,281.62219366973824,484524.0,421050.0,484524.0,0,0,355084.0,231.6678964033874,15164.17578125,18.987911605947204,798.6226234853773,2.1188394879606312e-29
6258,54462.68359375,16.998559951782227,0.0533800013363361,0.3423399925231933,0.2721799910068512,0.0008200000156648,253.10797610990343,484524.0,355084.0,421050.0,0,0,283180.0,212.6799847974402,10238.8046875,16.5981957081423,616.8625112955693,1.8804489602483354e-29
6259,44223.87890625,18.00057029724121,0.0526500009000301,0.342629998922348,0.2721900045871734,0.0007650000043213,232.5603321728541,484524.0,283180.0,355084.0,0,0,220305.0,196.0817890892979,7119.40234375,14.511235540830228,490.61310621815454,1.69232718561172e-29
6260,37104.4765625,19.0,0.0520199984312057,0.3428699970245361,0.2722100019454956,0.000722000026144,217.7585471810937,484524.0,220305.0,283180.0,0,0,-1.0,181.57055354846767,,,,0.0
6261,81955.21875,15.0,0.1394200026988983,0.0936300009489059,0.045049998909235,0.0009400000562891,295.47343157740374,460438.0,460438.0,-1.0,0,0,395567.0,253.74185883223876,-4492.5390625,22.07396242885136,-203.5220942764726,0.0
